Date,AI_BASKET,SPY
2015-07-06,1.1144567988914922,173.26585388183594
2015-07-07,1.0895325155360998,174.35545349121094
2015-07-08,1.0636491431652113,171.43014526367188
2015-07-09,1.0614671428392048,171.7403564453125
2015-07-10,1.0805227334546779,173.90283203125
2015-07-13,1.0950146349958878,175.82225036621094
2015-07-14,1.1079698385539232,176.58497619628906
2015-07-15,1.1048515290962162,176.5262908935547
2015-07-16,1.110804851594074,177.94284057617188
2015-07-17,1.1316436917096273,178.0936279296875
2015-07-20,1.139434128581535,178.1858673095703
2015-07-21,1.134563447441031,177.4817657470703
2015-07-22,1.1165369807071772,177.16326904296875
2015-07-23,1.1155194877397774,176.16587829589844
2015-07-24,1.1076931845441913,174.33871459960938
2015-07-27,1.0914470492613668,173.32449340820312
2015-07-28,1.1137956032833334,175.45343017578125
2015-07-29,1.1304384687017603,176.66038513183594
2015-07-30,1.1314522539967884,176.70225524902344
2015-07-31,1.123916792780728,176.43408203125
2015-08-03,1.1354564696255995,175.83897399902344
2015-08-04,1.127722791607586,175.49533081054688
2015-08-05,1.1421624211002315,176.07366943359375
2015-08-06,1.1198231823693865,174.6320037841797
2015-08-07,1.1278021918323398,174.29672241210938
2015-08-10,1.1370154861287145,176.49276733398438
2015-08-11,1.1251355680431352,174.90025329589844
2015-08-12,1.1278734113491777,175.1097869873047
2015-08-13,1.1168515964357921,174.891845703125
2015-08-14,1.1184627763113275,175.5288543701172
2015-08-17,1.1274567662935822,176.50949096679688
2015-08-18,1.124499273909035,175.99822998046875
2015-08-19,1.1159330034902266,174.60687255859375
2015-08-20,1.074286173261985,170.9608612060547
2015-08-21,1.0385135573942985,165.81451416015625
2015-08-24,1.0057728440832947,158.83261108398438
2015-08-25,0.9981926576130489,156.9635009765625
2015-08-26,1.0508421830075096,162.9899139404297
2015-08-27,1.0935283816225387,167.02145385742188
2015-08-28,1.1026278365866276,167.0298614501953
2015-08-31,1.0908876583271423,165.68045043945312
2015-09-01,1.0501892220474496,160.73524475097656
2015-09-02,1.083260977727126,163.7861328125
2015-09-03,1.08115081503868,163.90350341796875
2015-09-04,1.0688038009653051,161.42247009277344
2015-09-08,1.1043911206882362,165.47923278808594
2015-09-09,1.0920360297536513,163.26651000976562
2015-09-10,1.102251026640018,164.15489196777344
2015-09-11,1.117977398271137,164.90097045898438
2015-09-14,1.1074956220416718,164.28903198242188
2015-09-15,1.1233782946493185,166.3426055908203
2015-09-16,1.1307384093882715,167.7842254638672
2015-09-17,1.1310961564127469,167.40704345703125
2015-09-18,1.1186304251151395,164.6713409423828
2015-09-21,1.123551971936262,165.5222930908203
2015-09-22,1.0988866437779714,163.37391662597656
2015-09-23,1.0958228505640473,163.11270141601562
2015-09-24,1.0998488766287613,162.5229034423828
2015-09-25,1.0957054806144104,162.48077392578125
2015-09-28,1.065225884236699,158.40298461914062
2015-09-29,1.0619012093127138,158.49566650390625
2015-09-30,1.0920300080209704,161.45291137695312
2015-10-01,1.086215635691547,161.8741455078125
2015-10-02,1.1109909655415153,164.29222106933594
2015-10-05,1.12167304821617,167.2157745361328
2015-10-06,1.1187359473996765,166.64280700683594
2015-10-07,1.1201126970059938,168.00778198242188
2015-10-08,1.121566550511791,169.5242919921875
2015-10-09,1.1229728526841005,169.6254119873047
2015-10-12,1.1198709724287037,169.7854766845703
2015-10-13,1.1172596395919958,168.71546936035156
2015-10-14,1.124950804816071,167.90663146972656
2015-10-15,1.1438322881996876,170.4847869873047
2015-10-16,1.1504166506431197,171.25985717773438
2015-10-19,1.1559367486804104,171.34414672851562
2015-10-20,1.1456928582171875,171.12510681152344
2015-10-21,1.1455732997016885,170.0635223388672
2015-10-22,1.1712961865139455,172.9364776611328
2015-10-23,1.2098267335981863,174.83216857910156
2015-10-26,1.205459780068376,174.4025115966797
2015-10-27,1.1982361538409048,174.06556701660156
2015-10-28,1.2175315451842423,176.04542541503906
2015-10-29,1.2035080110805068,175.9443359375
2015-10-30,1.2010247194537433,175.1860809326172
2015-11-02,1.2188682331004577,177.25869750976562
2015-11-03,1.2224794041844973,177.7726287841797
2015-11-04,1.2374323912921346,177.23338317871094
2015-11-05,1.2381467359076752,177.05642700195312
2015-11-06,1.2633557075963513,176.96377563476562
2015-11-09,1.248369741379524,175.31240844726562
2015-11-10,1.2243698521900013,175.71682739257812
2015-11-11,1.2321165636812965,175.02601623535156
2015-11-12,1.2172200675846068,172.58262634277344
2015-11-13,1.191913423616662,170.64486694335938
2015-11-16,1.210107954057978,173.2397918701172
2015-11-17,1.2090320443257032,173.11341857910156
2015-11-18,1.2421753310063584,175.8600616455078
2015-11-19,1.2439820800358374,175.70838928222656
2015-11-20,1.2534713743045387,176.34873962402344
2015-11-23,1.245932520519095,176.14654541015625
2015-11-24,1.255668065258075,176.38247680664062
2015-11-25,1.262757305627879,176.35714721679688
2015-11-27,1.2666415465097873,176.55935668945312
2015-11-30,1.2680441730247403,175.8263702392578
2015-12-01,1.2881776908115672,177.50302124023438
2015-12-02,1.2753616467638815,175.6916046142578
2015-12-03,1.2738158418427732,173.23141479492188
2015-12-04,1.2977205449666347,176.60987854003906
2015-12-07,1.2961518104470349,175.53988647460938
2015-12-08,1.296609464039154,174.36041259765625
2015-12-09,1.276213649282656,173.00387573242188
2015-12-10,1.285515377278896,173.45045471191406
2015-12-11,1.2526824719019038,170.0887908935547
2015-12-14,1.2587833959081542,170.94813537597656
2015-12-15,1.265783175117735,172.7427520751953
2015-12-16,1.2954451499515653,175.27027893066406
2015-12-17,1.2818448253316002,172.5995635986328
2015-12-18,1.25904554198213,169.524658203125
2015-12-21,1.2798259458940298,170.9230499267578
2015-12-22,1.2936768711625153,172.47406005859375
2015-12-23,1.3013754959373145,174.60986328125
2015-12-24,1.3052280489416677,174.32167053222656
2015-12-28,1.3125049589528,173.92333984375
2015-12-29,1.3318471379921968,175.77947998046875
2015-12-30,1.323370528648734,174.53363037109375
2015-12-31,1.3012425098130687,172.78765869140625
2016-01-04,1.2675417714143675,170.37216186523438
2016-01-05,1.2604347586686804,170.66033935546875
2016-01-06,1.2299657170513332,168.50758361816406
2016-01-07,1.1825889566937313,164.46481323242188
2016-01-08,1.1647018084157403,162.6595458984375
2016-01-11,1.1807275210352912,162.8206024169922
2016-01-12,1.1952773389373519,164.13429260253906
2016-01-13,1.1488711373922322,160.0406951904297
2016-01-14,1.1682888808381207,162.6680450439453
2016-01-15,1.1188607776896717,159.1762237548828
2016-01-19,1.1210032548825932,159.38807678222656
2016-01-20,1.1195185604868345,157.34552001953125
2016-01-21,1.1426227891745215,158.2269287109375
2016-01-22,1.1684031014055531,161.47300720214844
2016-01-25,1.1625863639273457,159.0321044921875
2016-01-26,1.1635665139989124,161.20179748535156
2016-01-27,1.1414018976773386,159.44740295410156
2016-01-28,1.1739591621075716,160.2779541015625
2016-01-29,1.2053387728648324,164.18516540527344
2016-02-01,1.2100051416368498,164.1258087158203
2016-02-02,1.1696971536299443,161.16787719726562
2016-02-03,1.161006508243816,162.13401794433594
2016-02-04,1.1663919184150893,162.3883514404297
2016-02-05,1.1097620526529102,159.29478454589844
2016-02-08,1.0765921030825378,157.1505584716797
2016-02-09,1.0704407554654116,157.15902709960938
2016-02-10,1.0626660747908614,157.02346801757812
2016-02-11,1.0676494951813986,154.98085021972656
2016-02-12,1.077431788377982,158.17613220214844
2016-02-16,1.1026671049007044,160.84580993652344
2016-02-17,1.1385736206748285,163.47323608398438
2016-02-18,1.1352144771685135,162.80364990234375
2016-02-19,1.1432075392164283,162.7274169921875
2016-02-22,1.1734014521738236,165.08352661132812
2016-02-23,1.1581597475542693,162.9985809326172
2016-02-24,1.1706140334319468,163.74441528320312
2016-02-25,1.1850894899093898,165.7276153564453
2016-02-26,1.1881231556881693,165.34628295898438
2016-02-29,1.1887533608637249,164.04949951171875
2016-03-01,1.2224098605499207,167.90585327148438
2016-03-02,1.2312283380463478,168.66015625
2016-03-03,1.2410465607527308,169.32118225097656
2016-03-04,1.247400354142439,169.87213134765625
2016-03-07,1.2417661633306998,170.0077362060547
2016-03-08,1.222887798182031,168.151611328125
2016-03-09,1.233282258233669,168.9822235107422
2016-03-10,1.2350450069398864,169.11785888671875
2016-03-11,1.268637828289844,171.84690856933594
2016-03-14,1.282998704615701,171.62652587890625
2016-03-15,1.2785598133968752,171.34683227539062
2016-03-16,1.298450111388991,172.3384246826172
2016-03-17,1.3075510075869445,173.4317626953125
2016-03-18,1.3185192904032683,174.11331176757812
2016-03-21,1.3192796821463226,174.3603973388672
2016-03-22,1.3213910835748923,174.2666473388672
2016-03-23,1.3102796572807862,173.11651611328125
2016-03-24,1.319878553903012,173.03988647460938
2016-03-28,1.3204607792398502,173.14215087890625
2016-03-29,1.3443596796348338,174.74371337890625
2016-03-30,1.3514940489855793,175.51043701171875
2016-03-31,1.3458776309353535,175.08453369140625
2016-04-01,1.3604440720760531,176.27713012695312
2016-04-04,1.3584697122495855,175.70639038085938
2016-04-05,1.3489393549168858,173.9514617919922
2016-04-06,1.369786133655864,175.85118103027344
2016-04-07,1.3448236028075153,173.7469940185547
2016-04-08,1.3464174579746628,174.21554565429688
2016-04-11,1.3455239771340242,173.80662536621094
2016-04-12,1.3537226677882899,175.4251708984375
2016-04-13,1.3737312800426,177.1972198486328
2016-04-14,1.3675030416628957,177.2057342529297
2016-04-15,1.3629055192338455,177.0098114013672
2016-04-18,1.368043743016575,178.25360107421875
2016-04-19,1.350073469810051,178.81581115722656
2016-04-20,1.3532808059489196,178.9862060546875
2016-04-21,1.3463329415534344,178.02357482910156
2016-04-22,1.390978156393703,178.02357482910156
2016-04-25,1.37369297663694,177.7169189453125
2016-04-26,1.3767610427974235,177.9810028076172
2016-04-27,1.374999498602165,178.34732055664062
2016-04-28,1.3566601005852252,176.7286834716797
2016-04-29,1.3538747484960711,175.77452087402344
2016-05-02,1.3732109820005076,177.17166137695312
2016-05-03,1.3514099093015577,175.62974548339844
2016-05-04,1.3403668898070973,174.64999389648438
2016-05-05,1.3346822844693431,174.6159210205078
2016-05-06,1.3438964558229105,175.2548828125
2016-05-09,1.3412837067729915,175.39967346191406
2016-05-10,1.3572212120767733,177.58059692382812
2016-05-11,1.3540087523770403,175.91934204101562
2016-05-12,1.3427268740467995,175.97044372558594
2016-05-13,1.3602427495426421,174.43704223632812
2016-05-16,1.3855421371073262,176.15789794921875
2016-05-17,1.3703757363228024,174.51376342773438
2016-05-18,1.3872025605294844,174.56480407714844
2016-05-19,1.3806244879230603,173.9599609375
2016-05-20,1.4043323264991372,175.0588836669922
2016-05-23,1.406845282070942,174.82041931152344
2016-05-24,1.4364384275502657,177.0865020751953
2016-05-25,1.446243867842225,178.28768920898438
2016-05-26,1.4601645030507722,178.3387451171875
2016-05-27,1.4716503089432347,179.1055145263672
2016-05-31,1.4772210550340972,178.7647705078125
2016-06-01,1.468893720949802,179.13111877441406
2016-06-02,1.4633440696027684,179.67623901367188
2016-06-03,1.4627708595935967,179.13958740234375
2016-06-06,1.4732616376621184,180.05117797851562
2016-06-07,1.485291697295525,180.3322296142578
2016-06-08,1.4873470845859147,180.92001342773438
2016-06-09,1.4889575035306724,180.67298889160156
2016-06-10,1.4567992097762725,178.96066284179688
2016-06-13,1.4485253064067274,177.58059692382812
2016-06-14,1.4448390583705695,177.23129272460938
2016-06-15,1.4456592421864223,176.98426818847656
2016-06-16,1.4596761459137808,177.5123748779297
2016-06-17,1.454722454389205,176.85134887695312
2016-06-20,1.4634684100236155,177.9903106689453
2016-06-21,1.4798173700881736,178.49551391601562
2016-06-22,1.4523799440316474,178.20437622070312
2016-06-23,1.4779713324203032,180.52508544921875
2016-06-24,1.412361106680572,174.0425567626953
2016-06-27,1.3874229325892642,170.9254608154297
2016-06-28,1.4274117454939774,174.00831604003906
2016-06-29,1.4525484314491375,176.97122192382812
2016-06-30,1.4671467332055272,179.38609313964844
2016-07-01,1.4673808211364816,179.76292419433594
2016-07-05,1.4538149850020163,178.46981811523438
2016-07-06,1.4631986159293204,179.54026794433594
2016-07-07,1.4675844071641142,179.42889404296875
2016-07-08,1.495245647371505,182.10069274902344
2016-07-11,1.5134599006351688,182.74293518066406
2016-07-12,1.525437401292308,184.0702362060547
2016-07-13,1.5190736447915816,184.04461669921875
2016-07-14,1.5335695907205913,185.07220458984375
2016-07-15,1.5267673880825907,184.8238525390625
2016-07-18,1.5568454944498897,185.32052612304688
2016-07-19,1.5564662471288742,185.13217163085938
2016-07-20,1.5786858137514057,185.90284729003906
2016-07-21,1.5559449784610502,185.20069885253906
2016-07-22,1.5804415836993444,186.03134155273438
2016-07-25,1.6090707782832123,185.52606201171875
2016-07-26,1.6258942471619942,185.61170959472656
2016-07-27,1.6353099257516537,185.4147491455078
2016-07-28,1.6436252387099002,185.6288299560547
2016-07-29,1.6523784211195467,185.9285430908203
2016-08-01,1.651909575378575,185.7743377685547
2016-08-02,1.6314144117161653,184.58409118652344
2016-08-03,1.632868277362545,185.12362670898438
2016-08-04,1.653848859892473,185.32052612304688
2016-08-05,1.67076468689744,186.83628845214844
2016-08-08,1.6706100827788744,186.7249298095703
2016-08-09,1.6771023642514151,186.83628845214844
2016-08-10,1.6687452628875654,186.3738250732422
2016-08-11,1.67705858483771,187.23875427246094
2016-08-12,1.6893663094998737,187.07603454589844
2016-08-15,1.6995738210377591,187.61553955078125
2016-08-16,1.6822759841382706,186.64785766601562
2016-08-17,1.67526138651641,186.99896240234375
2016-08-18,1.6876304441111702,187.41859436035156
2016-08-19,1.702366804561368,187.14451599121094
2016-08-22,1.7019233761376544,187.13597106933594
2016-08-23,1.712135280047273,187.5127716064453
2016-08-24,1.6939458766230038,186.5536651611328
2016-08-25,1.6938651653112222,186.42523193359375
2016-08-26,1.7023816377017469,186.07411193847656
2016-08-29,1.7021050483112368,186.99037170410156
2016-08-30,1.692316739405782,186.68209838867188
2016-08-31,1.6875991353058517,186.1511688232422
2016-09-01,1.6882165848446717,186.1597900390625
2016-09-02,1.6881943794923924,186.99896240234375
2016-09-06,1.6974973508595022,187.56411743164062
2016-09-07,1.6803555699311075,187.54702758789062
2016-09-08,1.6539632717173083,187.1188507080078
2016-09-09,1.6031093179605398,182.6402130126953
2016-09-12,1.6297280764001543,185.26055908203125
2016-09-13,1.6145565547196072,182.59738159179688
2016-09-14,1.6347342044818554,182.52890014648438
2016-09-15,1.6640846784789711,184.3529052734375
2016-09-16,1.666906025474152,183.6402587890625
2016-09-19,1.6698561443626503,183.67471313476562
2016-09-20,1.6684356466166586,183.6832733154297
2016-09-21,1.689145803447482,185.74891662597656
2016-09-22,1.7019732388080506,186.91937255859375
2016-09-23,1.6966907328713878,185.89520263671875
2016-09-26,1.684298833789762,184.3890380859375
2016-09-27,1.7096355214035093,185.53372192382812
2016-09-28,1.716455433505354,186.4546356201172
2016-09-29,1.7106444044844564,184.76766967773438
2016-09-30,1.728944327756819,186.16197204589844
2016-10-03,1.7313150692972052,185.7144317626953
2016-10-04,1.7276070145073468,184.76766967773438
2016-10-05,1.7292354217345487,185.58534240722656
2016-10-06,1.7288154806325196,185.7144317626953
2016-10-07,1.7160400922833428,185.07752990722656
2016-10-10,1.7309777746535613,186.04150390625
2016-10-11,1.70093612085715,183.69189453125
2016-10-12,1.707119502813251,183.93289184570312
2016-10-13,1.689246985413043,183.33042907714844
2016-10-14,1.6983906729736973,183.42506408691406
2016-10-17,1.6894899829127727,182.78817749023438
2016-10-18,1.7097782627808278,183.93289184570312
2016-10-19,1.7167302643684452,184.4234161376953
2016-10-20,1.71928748723305,184.07920837402344
2016-10-21,1.7222205743862233,184.165283203125
2016-10-24,1.760978341476114,184.94847106933594
2016-10-25,1.76793406958361,184.3287353515625
2016-10-26,1.752115221807286,183.9586944580078
2016-10-27,1.7391482784211163,183.46812438964844
2016-10-28,1.7289368670646699,182.92587280273438
2016-10-31,1.7317861093427709,182.9345245361328
2016-11-01,1.7064568997917045,181.60906982421875
2016-11-02,1.6882156557119412,180.5160369873047
2016-11-03,1.669217530495243,179.6897735595703
2016-11-04,1.6629816014836494,179.49180603027344
2016-11-07,1.7130314516215608,183.45091247558594
2016-11-08,1.7216535871996346,184.27708435058594
2016-11-09,1.700908376814304,186.23085021972656
2016-11-10,1.6449830489063086,186.69558715820312
2016-11-11,1.7002700280482868,186.26527404785156
2016-11-14,1.6631544489942927,186.41156005859375
2016-11-15,1.6971987769106656,187.86611938476562
2016-11-16,1.7327982937913788,187.5132598876953
2016-11-17,1.7654064188987313,188.47720336914062
2016-11-18,1.7709696562566515,188.055419921875
2016-11-21,1.7965578084984954,189.4755401611328
2016-11-22,1.8070599827598104,189.84564208984375
2016-11-23,1.8051304423982797,189.9488983154297
2016-11-25,1.8074287058394878,190.6546630859375
2016-11-28,1.803095530265858,189.75955200195312
2016-11-29,1.7999801689398611,190.12969970703125
2016-11-30,1.7792034332647404,189.6735076904297
2016-12-01,1.7226325577576023,188.9763641357422
2016-12-02,1.7303654548872136,189.07106018066406
2016-12-05,1.7632948859297037,190.20709228515625
2016-12-06,1.780501854627539,190.8096160888672
2016-12-07,1.8106320115148116,193.30552673339844
2016-12-08,1.8250737451203947,193.77886962890625
2016-12-09,1.8382613163810564,194.9493865966797
2016-12-12,1.8334809869471236,194.72557067871094
2016-12-13,1.8593718623217634,196.02520751953125
2016-12-14,1.8639560039431124,194.40716552734375
2016-12-15,1.8782159574404824,195.20755004882812
2016-12-16,1.8770409139350361,194.82579040527344
2016-12-19,1.9005350555471368,195.24996948242188
2016-12-20,1.9233344447538627,196.00318908691406
2016-12-21,1.9228026175925776,195.4578094482422
2016-12-22,1.9216513486333833,195.12017822265625
2016-12-23,1.9306899375882234,195.40582275390625
2016-12-27,1.9636362100235003,195.8906707763672
2016-12-28,1.933399388249983,194.27171325683594
2016-12-29,1.9306960302142322,194.22842407226562
2016-12-30,1.9038696371448836,193.51852416992188
2017-01-03,1.9080911347781366,194.99899291992188
2017-01-04,1.9211229478419467,196.15904235839844
2017-01-05,1.9222322580145457,196.00318908691406
2017-01-06,1.9441152735453167,196.70445251464844
2017-01-09,1.96410385119724,196.0551300048828
2017-01-10,1.9643189236886271,196.0551300048828
2017-01-11,1.965819145695996,196.60922241210938
2017-01-12,1.9558317703597468,196.11575317382812
2017-01-13,1.967623256092538,196.56594848632812
2017-01-17,1.9445748836910166,195.87330627441406
2017-01-18,1.9705001848018873,196.30625915527344
2017-01-19,1.971889425039641,195.57896423339844
2017-01-20,1.9791524517104748,196.2975311279297
2017-01-23,1.9946558001190497,195.7867889404297
2017-01-24,2.0270543020315364,197.04209899902344
2017-01-25,2.044674917397061,198.7476348876953
2017-01-26,2.051046504814668,198.5398406982422
2017-01-27,2.0626192225850506,198.22817993164062
2017-01-30,2.043696363222346,196.99884033203125
2017-01-31,2.027482854324239,196.9815216064453
2017-02-01,2.082399620023225,197.05941772460938
2017-02-02,2.0902568416916805,197.1892547607422
2017-02-03,2.087278914913548,198.54847717285156
2017-02-06,2.120459011629959,198.1935272216797
2017-02-07,2.1240816708901047,198.20217895507812
2017-02-08,2.138830892878065,198.4619140625
2017-02-09,2.139938742087031,199.6392822265625
2017-02-10,2.1405760889953394,200.4271240234375
2017-02-13,2.1515860742194413,201.51795959472656
2017-02-14,2.149227069479852,202.32310485839844
2017-02-15,2.1543997567280266,203.37928771972656
2017-02-16,2.1434624332812127,203.20616149902344
2017-02-17,2.1520183280936074,203.52645874023438
2017-02-21,2.1853768771870747,204.73846435546875
2017-02-22,2.1849183054595063,204.5567169189453
2017-02-23,2.1467039837658968,204.6952362060547
2017-02-24,2.142724913685954,204.9549102783203
2017-02-27,2.1611618154687644,205.2752685546875
2017-02-28,2.139314328683695,204.72119140625
2017-03-01,2.1717272043594713,207.58677673339844
2017-03-02,2.1405167008700734,206.27952575683594
2017-03-03,2.1344361152251987,206.4093780517578
2017-03-06,2.1290128714947594,205.79470825195312
2017-03-07,2.129550042902785,205.18002319335938
2017-03-08,2.1353941540933663,204.79910278320312
2017-03-09,2.139439160392537,205.05880737304688
2017-03-10,2.162448208826571,205.77737426757812
2017-03-13,2.1766446462969267,205.88128662109375
2017-03-14,2.1788771861248213,205.09349060058594
2017-03-15,2.1878460370806714,206.8682098388672
2017-03-16,2.189441828733131,206.46131896972656
2017-03-17,2.1929837254960076,206.09872436523438
2017-03-20,2.2174888431410813,205.87269592285156
2017-03-21,2.168552520157124,203.2292938232422
2017-03-22,2.1945687749627942,203.7075958251953
2017-03-23,2.1837107396565814,203.49021911621094
2017-03-24,2.19740155497539,203.34239196777344
2017-03-27,2.2076607024001498,203.1337432861328
2017-03-28,2.225101905840193,204.61190795898438
2017-03-29,2.2317057748507443,204.8031768798828
2017-03-30,2.240967752222491,205.4552764892578
2017-03-31,2.248392811328406,204.97711181640625
2017-04-03,2.2646143979556888,204.62057495117188
2017-04-04,2.2511337928582114,204.75100708007812
2017-04-05,2.236590571959491,204.1423797607422
2017-04-06,2.2237545120919675,204.71621704101562
2017-04-07,2.228454832521707,204.50753784179688
2017-04-10,2.2219487816860477,204.62930297851562
2017-04-11,2.2127717714528363,204.3858184814453
2017-04-12,2.184580733619964,203.49021911621094
2017-04-13,2.1731851903275223,202.16859436035156
2017-04-17,2.2072168445405085,203.95973205566406
2017-04-18,2.208191566320826,203.35108947753906
2017-04-19,2.2062367389316173,202.97723388671875
2017-04-20,2.2313976825267474,204.62930297851562
2017-04-21,2.232559798818008,203.97714233398438
2017-04-24,2.2650374875875583,206.22048950195312
2017-04-25,2.2894851823285194,207.42037963867188
2017-04-26,2.2777182502376085,207.2899627685547
2017-04-27,2.293730352880796,207.46385192871094
2017-04-28,2.297902652803805,207.01173400878906
2017-05-01,2.335056617773796,207.53341674804688
2017-05-02,2.283112350556485,207.61167907714844
2017-05-03,2.278964586560776,207.35951232910156
2017-05-04,2.259554723310704,207.60299682617188
2017-05-05,2.2766213396764123,208.42031860351562
