Date,AAPL,AMD,AMZN,ASML,AVGO,GOOGL,META,MSFT,NVDA,QQQ,SMH,SOXX,SPY,TSLA,XLK
2015-01-23,25.046724319458008,2.450000047683716,15.619500160217285,94.52884674072266,8.080777168273926,26.89429473876953,77.29010772705078,40.216461181640625,0.496928334236145,95.99986267089844,24.56913185119629,27.31261444091797,170.20767211914062,13.419333457946777,18.18573760986328
2015-01-26,25.07332992553711,2.609999895095825,15.482999801635742,96.33306121826172,8.06189250946045,26.634754180908203,76.96239471435547,40.071563720703125,0.49476873874664307,95.88935852050781,24.573591232299805,27.363088607788086,170.60621643066406,13.770000457763672,18.111148834228516
2015-01-27,24.1954288482666,2.700000047683716,15.337499618530273,95.44440460205078,7.915352821350098,25.86408042907715,75.25433349609375,36.363590240478516,0.4710141718387604,93.40328216552734,24.083187103271484,26.87610626220703,168.35586547851562,13.732000350952148,17.589048385620117
2015-01-28,25.563262939453125,2.630000114440918,15.195500373840332,93.92744445800781,7.9312214851379395,25.429363250732422,75.71112823486328,35.11056137084961,0.46333590149879456,92.92447662353516,23.878110885620117,26.748424530029297,166.19683837890625,13.291333198547363,17.5583438873291
2015-01-29,26.359140396118164,2.609999895095825,15.58899974822998,95.27388763427734,8.04678726196289,25.469064712524414,77.45891571044922,35.80954360961914,0.4746133089065552,93.817626953125,24.011856079101562,26.766246795654297,167.7330780029297,13.680000305175781,17.725059509277344
2015-01-30,25.973403930664062,2.569999933242798,17.726499557495117,93.29907989501953,7.771081447601318,26.675945281982422,75.38343048095703,34.437156677246094,0.46069639921188354,93.09024047851562,23.508081436157227,26.24065589904785,165.62384033203125,13.573332786560059,17.505685806274414
2015-02-02,26.299283981323242,2.6700000762939453,18.223499298095703,92.50021362304688,7.736337661743164,26.41044807434082,74.46980285644531,35.187278747558594,0.47077417373657227,93.90048217773438,23.552663803100586,26.308948516845703,167.67486572265625,14.062666893005371,17.685565948486328
2015-02-03,26.30371856689453,2.759999990463257,18.177499771118164,93.25420379638672,7.795257091522217,26.465038299560547,74.87696838378906,35.46004104614258,0.48253148794174194,94.8028335571289,23.887027740478516,26.7751522064209,170.0996856689453,14.557332992553711,17.887386322021484
2015-02-04,26.505455017089844,2.8499999046325684,18.237499237060547,91.41409301757812,7.91610860824585,26.107736587524414,75.10535430908203,35.66461944580078,0.48373135924339294,94.719970703125,24.056438446044922,26.87610626220703,169.4519500732422,14.569999694824219,17.92249298095703
2015-02-05,26.694644927978516,3.309999942779541,18.694499969482422,92.54508972167969,8.02186107635498,26.2928409576416,75.08551025390625,36.18458557128906,0.4916495382785797,95.53947448730469,24.297182083129883,27.137414932250977,171.16258239746094,14.732666969299316,18.089210510253906
2015-02-06,26.46984100341797,3.0299999713897705,18.714000701904297,90.4715805053711,7.9115777015686035,26.49382209777832,73.95341491699219,36.15048599243164,0.48949000239372253,94.9593734741211,24.038604736328125,26.98894500732422,170.6892852783203,14.490667343139648,18.03217887878418
2015-02-09,26.645675659179688,3.0399999618530273,18.527999877929688,88.55066680908203,7.72274112701416,26.265546798706055,73.92362213134766,36.10787582397461,0.4890100955963135,94.6555404663086,23.722074508666992,26.703882217407227,169.92529296875,14.498666763305664,18.0058536529541
2015-02-10,27.157581329345703,3.0399999618530273,18.649999618530273,91.6474609375,8.085309028625488,26.805465698242188,74.66841125488281,36.31244659423828,0.5026871562004089,96.1287612915039,24.502262115478516,27.606586456298828,171.73558044433594,14.419333457946777,18.273488998413086
2015-02-11,27.794118881225586,3.069999933242798,18.756999969482422,92.83232879638672,8.153291702270508,26.698274612426758,75.97925567626953,36.12493133544922,0.49932771921157837,96.47863006591797,24.644922256469727,27.695663452148438,171.83518981933594,14.186667442321777,18.34368133544922
2015-02-12,28.14577293395996,3.119999885559082,18.85849952697754,93.38884735107422,8.28623104095459,27.095773696899414,75.70120239257812,36.730140686035156,0.5350795984268188,97.60199737548828,24.99266242980957,28.138107299804688,173.48770141601562,13.525333404541016,18.593767166137695
2015-02-13,28.283771514892578,3.1500000953674316,19.09149932861328,93.78382110595703,8.320225715637207,27.351341247558594,75.21459197998047,37.39500427246094,0.5353198647499084,98.43988800048828,25.139781951904297,28.337055206298828,174.20188903808594,13.584667205810547,18.712217330932617
2015-02-17,28.450687408447266,3.109999895095825,18.771499633789062,92.42841339111328,8.374610900878906,27.046146392822266,75.0755844116211,37.41216278076172,0.5369992256164551,98.53196716308594,25.246780395507812,28.426136016845703,174.47593688964844,13.623332977294922,18.720991134643555
2015-02-18,28.648775100708008,3.0799999237060547,18.668500900268555,93.0926513671875,8.308894157409668,26.929031372070312,76.17787170410156,37.36924743652344,0.530760645866394,98.67010498046875,25.162071228027344,28.351905822753906,174.4925079345703,13.630666732788086,18.738544464111328
2015-02-19,28.58867645263672,3.059999942779541,18.950000762939453,93.89154052734375,8.376874923706055,27.11760711669922,78.86907196044922,37.34348678588867,0.5322003960609436,99.15811920166016,25.175447463989258,28.42911148071289,174.36790466308594,14.11400032043457,18.80436134338379
2015-02-20,28.822378158569336,3.059999942779541,19.183000564575195,94.11592864990234,8.464496612548828,26.886850357055664,79.34574127197266,37.652557373046875,0.5360393524169922,99.8210678100586,25.29136085510254,28.59836769104004,175.41429138183594,14.473999977111816,18.900880813598633
2015-02-23,29.601356506347656,3.059999942779541,19.006999969482422,94.35829162597656,8.524168968200684,26.549400329589844,78.29309844970703,37.90150451660156,0.5317205786705017,99.92236328125,25.108570098876953,28.42020606994629,175.38938903808594,13.822667121887207,18.91404151916504
2015-02-24,29.4166259765625,3.109999895095825,18.929500579833984,99.41193389892578,8.549097061157227,26.730531692504883,77.90579986572266,37.850006103515625,0.5373812317848206,99.99600219726562,25.625722885131836,28.800289154052734,175.88758850097656,13.607333183288574,18.97107696533203
2015-02-25,28.66435432434082,3.0999999046325684,19.26849937438965,97.81414031982422,8.511330604553223,27.161277770996094,79.00810241699219,37.76416015625,0.5332860946655273,99.74742126464844,25.45185661315918,28.65181541442871,175.7380828857422,13.583999633789062,18.852615356445312
2015-02-26,29.027137756347656,3.0799999237060547,19.239999771118164,96.86267852783203,9.762950897216797,27.75479507446289,79.85221099853516,37.824241638183594,0.5347313284873962,100.25381469726562,25.54547691345215,28.847797393798828,175.53053283691406,13.812666893005371,18.97107696533203
2015-02-27,28.590906143188477,3.109999895095825,19.007999420166016,96.65620422363281,9.639829635620117,27.92053985595703,78.42219543457031,37.643959045410156,0.5313591361045837,99.8118667602539,25.39835548400879,28.761676788330078,174.9326171875,13.555999755859375,18.90526008605957
2015-03-02,28.731124877929688,3.2100000381469727,19.283000946044922,98.67587280273438,9.745580673217773,28.5353946685791,79.19678497314453,37.669715881347656,0.5443661212921143,100.71422576904297,26.067087173461914,29.551538467407227,176.0370330810547,13.155332565307617,19.054441452026367
2015-03-03,28.791215896606445,3.140000104904175,19.230499267578125,97.38327026367188,9.685149192810059,28.72248077392578,79.04782104492188,37.154624938964844,0.5342495441436768,100.2446517944336,25.639101028442383,29.00517463684082,175.31460571289062,13.303999900817871,18.927202224731445
2015-03-04,28.60870933532715,3.049999952316284,19.13599967956543,97.40123748779297,9.774282455444336,28.69965362548828,80.33881378173828,36.96577072143555,0.5402713418006897,99.85787963867188,25.598979949951172,28.966577529907227,174.5755615234375,13.496000289916992,18.852615356445312
2015-03-05,28.134647369384766,2.9800000190734863,19.39150047302246,98.15525817871094,9.86265754699707,28.853492736816406,80.64665985107422,37.008697509765625,0.5506287813186646,100.03286743164062,25.590059280395508,28.984384536743164,174.76654052734375,13.375332832336426,18.830678939819336
2015-03-06,28.176939010620117,2.9200000762939453,19.004499435424805,96.33306121826172,9.660222053527832,28.43018913269043,79.45497131347656,36.364845275878906,0.5431617498397827,98.90026092529297,25.269071578979492,28.684484481811523,172.30859375,12.925333023071289,18.598146438598633
2015-03-09,28.297121047973633,2.930000066757202,18.92799949645996,96.8806381225586,9.602058410644531,28.489736557006836,78.88894653320312,36.78549575805664,0.5446070432662964,99.18570709228516,25.179908752441406,28.773561477661133,173.02267456054688,12.725333213806152,18.685894012451172
2015-03-10,27.711769104003906,2.9200000762939453,18.475500106811523,95.2828369140625,9.450989723205566,27.782583236694336,77.01205444335938,36.0815544128418,0.554000735282898,97.34415435791016,24.66721534729004,28.24203109741211,170.2159881591797,12.687999725341797,18.30419158935547
2015-03-11,27.2065372467041,2.8399999141693115,18.318500518798828,95.75857543945312,9.416245460510254,27.576141357421875,77.03190612792969,36.03861618041992,0.5511105060577393,96.7824935913086,24.850000381469727,28.304391860961914,169.81732177734375,12.916000366210938,18.18573760986328
2015-03-12,27.698415756225586,2.759999990463257,18.711999893188477,94.07105255126953,9.526524543762207,27.84809112548828,78.38247680664062,35.2144889831543,0.5460522770881653,97.41783905029297,24.711795806884766,28.295480728149414,171.97640991210938,12.73799991607666,18.30419158935547
2015-03-13,27.50700569152832,2.75,18.52899932861328,94.68144989013672,9.441927909851074,27.442649841308594,77.50857543945312,35.523536682128906,0.5467748641967773,96.99430847167969,24.9168701171875,28.48552894592285,170.92176818847656,12.578666687011719,18.203285217285156
2015-03-16,27.8096981048584,2.759999990463257,18.667499542236328,96.77291870117188,9.809784889221191,27.871414184570312,77.52843475341797,35.67804718017578,0.5532782077789307,98.24653625488281,25.246780395507812,28.9190616607666,173.2053680419922,13.046667098999023,18.418262481689453
2015-03-17,28.27486228942871,2.7699999809265137,18.59600067138672,95.83938598632812,9.75162124633789,27.67142105102539,78.80950164794922,35.79823303222656,0.5600226521492004,98.4030532836914,25.07736587524414,28.708234786987305,172.69053649902344,12.982000350952148,18.422651290893555
2015-03-18,28.5931339263916,2.75,18.756999969482422,95.88424682617188,9.881927490234375,28.09571647644043,80.3487548828125,36.485015869140625,0.5508696436882019,99.36988067626953,25.309192657470703,28.922025680541992,174.76654052734375,13.380666732788086,18.6727352142334
2015-03-19,28.377246856689453,2.740000009536743,18.66200065612793,96.1714859008789,10.003138542175293,27.972150802612305,82.17598724365234,36.30474853515625,0.5593001246452332,99.51722717285156,25.34040069580078,28.98736000061035,173.96932983398438,13.043333053588867,18.62008285522461
2015-03-20,28.021135330200195,2.799999952316284,18.92449951171875,98.88233947753906,10.097838401794434,28.035673141479492,83.21869659423828,36.81125259399414,0.5653220415115356,100.16139221191406,25.741640090942383,29.397138595581055,175.50497436523438,13.20533275604248,18.7403564453125
2015-03-23,28.31269645690918,2.8399999141693115,18.75550079345703,99.38500213623047,10.18496036529541,28.05651092529297,83.84432983398438,36.7940673828125,0.5470156073570251,99.96758270263672,25.51426887512207,29.153648376464844,175.1630096435547,13.308667182922363,18.7403564453125
2015-03-24,28.196962356567383,2.7899999618530273,18.704500198364258,99.08879089355469,10.08495807647705,28.660449981689453,84.71820831298828,36.828407287597656,0.5395486950874329,99.60768127441406,25.282445907592773,28.904211044311523,174.17874145507812,13.447999954223633,18.678674697875977
2015-03-25,27.460262298583984,2.630000114440918,18.54800033569336,93.91844177246094,9.426619529724121,28.137401580810547,82.34478759765625,35.59222412109375,0.5067903995513916,97.3281021118164,24.10102653503418,27.561141967773438,171.62635803222656,12.953332901000977,18.19849395751953
2015-03-26,27.651670455932617,2.6500000953674316,18.36750030517578,88.93663787841797,9.447830200195312,27.97066307067871,82.43416595458984,35.37759017944336,0.5051044225692749,96.99586486816406,23.92715072631836,27.183015823364258,171.2176513671875,12.694000244140625,18.211702346801758
2015-03-27,27.431337356567383,2.7200000286102295,18.527999877929688,91.43203735351562,9.712986946105957,27.668445587158203,82.72216796875,35.17155075073242,0.5149799585342407,97.38349151611328,24.6939640045166,27.954147338867188,171.60964965820312,12.333333015441895,18.224924087524414
2015-03-30,28.125741958618164,2.700000047683716,18.72949981689453,92.56306457519531,9.890259742736816,27.84659767150879,82.62285614013672,35.16297149658203,0.5171477198600769,98.50019836425781,24.903499603271484,28.311429977416992,173.70327758789062,12.704667091369629,18.445194244384766
2015-03-31,27.693965911865234,2.680000066757202,18.604999542236328,90.68700408935547,9.619800567626953,27.527013778686523,81.64964294433594,34.90542984008789,0.5041409730911255,97.45730590820312,24.653841018676758,27.992855072021484,172.1851806640625,12.584667205810547,18.255762100219727
2015-04-01,27.653907775878906,2.690000057220459,18.51300048828125,90.06764221191406,9.517528533935547,27.268468856811523,81.10346221923828,34.95695114135742,0.5060676336288452,96.94972229003906,24.41309356689453,27.811235427856445,171.57627868652344,12.505999565124512,18.229333877563477
2015-04-02,27.892044067382812,2.690000057220459,18.612499237060547,90.42668151855469,9.471315383911133,26.862533569335938,80.99422454833984,34.58781051635742,0.5072724223136902,97.01431274414062,24.479969024658203,27.748716354370117,172.1935272216797,12.733332633972168,18.224924087524414
2015-04-06,28.343852996826172,2.700000047683716,18.851999282836914,89.96891784667969,9.532678604125977,26.993545532226562,81.86813354492188,35.66947937011719,0.5219653248786926,97.80801391601562,24.54238510131836,27.870784759521484,173.35293579101562,13.539999961853027,18.401142120361328
2015-04-07,28.045621871948242,2.700000047683716,18.720500946044922,89.91505432128906,9.519043922424316,27.03870391845703,81.74895477294922,35.65231704711914,0.5265416502952576,97.64189147949219,24.55575942993164,27.88270378112793,172.89418029785156,13.550000190734863,18.36149787902832
2015-04-08,27.954362869262695,2.7100000381469727,19.059999465942383,89.73553466796875,9.60540771484375,27.236209869384766,81.70923614501953,35.55788040161133,0.5303957462310791,98.41712951660156,24.676128387451172,28.046443939208984,173.4781036376953,13.844667434692383,18.41876220703125
2015-04-09,28.16802978515625,2.7200000286102295,19.177000045776367,90.42668151855469,9.637982368469238,27.195518493652344,81.60000610351562,35.60939025878906,0.5426801443099976,99.03545379638672,24.921329498291016,28.412656784057617,174.24542236328125,14.005999565124512,18.467222213745117
2015-04-10,28.288209915161133,2.759999990463257,19.13249969482422,89.78041076660156,9.607681274414062,27.221323013305664,81.47089385986328,35.815425872802734,0.548220157623291,99.44153594970703,25.068449020385742,28.52877426147461,175.19635009765625,14.0600004196167,18.537700653076172
2015-04-13,28.232572555541992,2.7799999713897705,19.118000030517578,89.59191131591797,9.49631404876709,27.22628402709961,82.43416595458984,35.84975814819336,0.5431617498397827,99.19234466552734,24.894582748413086,28.359066009521484,174.40396118164062,13.985333442687988,18.484844207763672
2015-04-14,28.110170364379883,2.6700000762939453,19.25550079345703,89.73553466796875,9.392529487609863,26.786609649658203,82.94063568115234,35.75532913208008,0.5385850667953491,98.9062271118164,24.66721534729004,28.070262908935547,174.73756408691406,13.830666542053223,18.427570343017578
2015-04-15,28.216991424560547,2.700000047683716,19.172500610351562,86.29762268066406,9.537981986999512,26.849138259887695,82.1362533569336,36.27899169921875,0.5450888276100159,99.52458953857422,25.12640953063965,28.537702560424805,175.52166748046875,13.85533332824707,18.5905704498291
2015-04-16,28.08123016357422,2.869999885559082,19.302000045776367,85.38204193115234,9.494802474975586,26.972204208374023,81.7390365600586,36.193145751953125,0.5417166352272034,99.38616943359375,25.01495361328125,28.415630340576172,175.4716033935547,13.779999732971191,18.524484634399414
2015-04-17,27.765186309814453,2.5799999237060547,18.777999877929688,84.82553100585938,9.231163024902344,26.43724822998047,80.21963500976562,35.72957229614258,0.5347313284873962,97.83570861816406,24.6939640045166,28.01071548461914,173.4530029296875,13.78600025177002,18.26898193359375
2015-04-20,28.39950180053711,2.490000009536743,19.475500106811523,86.24376678466797,9.320557594299316,27.022323608398438,82.51361083984375,36.83699417114258,0.5320817232131958,99.30309295654297,24.89904022216797,28.2489013671875,175.03790283203125,13.684666633605957,18.581756591796875
2015-04-21,28.245927810668945,2.3499999046325684,19.55900001525879,87.74281311035156,9.325860977172852,26.94243049621582,83.0399398803711,36.605220794677734,0.5313591361045837,99.72764587402344,25.05953598022461,28.442426681518555,174.82937622070312,13.96066665649414,18.572954177856445
2015-04-22,28.626516342163086,2.2799999713897705,19.489999771118164,96.77291870117188,9.689496994018555,27.253082275390625,84.04293060302734,36.90568161010742,0.5373812317848206,100.27214050292969,25.51426887512207,28.844364166259766,175.6884765625,14.629332542419434,18.762372970581055
2015-04-23,28.860212326049805,2.3299999237060547,19.499500274658203,97.56283569335938,9.399343490600586,27.663976669311523,81.83833312988281,37.20613479614258,0.535213053226471,100.65052032470703,25.251237869262695,28.39777374267578,176.1305694580078,14.573332786560059,18.837265014648438
2015-04-24,28.9959716796875,2.299999952316284,22.2549991607666,96.9125747680664,9.053130149841309,28.467905044555664,80.96443939208984,41.09502029418945,0.5306363701820374,102.01637268066406,24.983747482299805,27.93033790588379,176.53927612304688,14.562000274658203,19.000267028808594
2015-04-27,29.523460388183594,2.3399999141693115,21.92799949645996,99.21874237060547,9.102373123168945,28.093730926513672,81.34180450439453,41.23237991333008,0.5347313284873962,101.75800323486328,25.184362411499023,28.001779556274414,175.8052215576172,15.436667442321777,19.053131103515625
2015-04-28,29.058300018310547,2.309999942779541,21.465499877929688,99.29107666015625,8.897823333740234,28.00688934326172,80.12033081054688,42.20244216918945,0.5373812317848206,101.55498504638672,25.166532516479492,28.028581619262695,176.36415100097656,15.36533260345459,19.114810943603516
2015-04-29,28.6309757232666,2.2799999713897705,21.4685001373291,97.34667205810547,8.866005897521973,27.8590030670166,79.91179656982422,42.116600036621094,0.5332860946655273,100.91815948486328,24.983747482299805,27.873762130737305,175.638427734375,15.49666690826416,19.022287368774414
2015-04-30,27.854215621948242,2.259999990463257,21.089000701904297,96.80404663085938,8.854643821716309,27.23273468017578,78.22357177734375,41.75603485107422,0.5347313284873962,99.33074951171875,24.725170135498047,27.632596969604492,173.87841796875,15.069999694824219,18.757976531982422
2015-05-01,28.699960708618164,2.309999942779541,21.14349937438965,98.0068588256836,9.303130149841309,27.351341247558594,78.44205474853516,41.77322006225586,0.5479790568351746,100.64128112792969,25.429563522338867,28.4007511138916,175.7635040283203,15.0686674118042,18.987056732177734
2015-05-04,28.64432144165039,2.309999942779541,21.152000427246094,97.57276916503906,9.178889274597168,27.434711456298828,78.2633056640625,41.412654876708984,0.5446070432662964,100.8073959350586,25.29136085510254,28.34417724609375,176.2640380859375,15.36733341217041,19.004671096801758
2015-05-05,27.99888038635254,2.2799999713897705,21.059499740600586,95.35704040527344,8.847825050354004,26.948387145996094,77.02197265625,40.86322784423828,0.5306363701820374,99.16464233398438,24.809873580932617,27.727867126464844,174.24542236328125,15.529999732971191,18.709510803222656
2015-05-06,27.823049545288086,2.2899999618530273,20.954999923706055,95.6826171875,8.847064018249512,26.553369522094727,77.55823516845703,39.73004150390625,0.5323227643966675,98.48172760009766,24.805416107177734,27.695117950439453,173.5281219482422,15.362000465393066,18.550922393798828
2015-05-07,27.99514389038086,2.319999933242798,21.3439998626709,96.06246185302734,9.278888702392578,26.898761749267578,77.88594055175781,40.09061050415039,0.5417166352272034,99.07239532470703,24.983747482299805,27.99880599975586,174.22039794921875,15.786666870117188,18.687480926513672
2015-05-08,28.522594451904297,2.309999942779541,21.684499740600586,97.43709564208984,9.343281745910645,27.24167251586914,77.96538543701172,40.99198913574219,0.5017321109771729,100.30902862548828,25.220029830932617,28.278676986694336,176.51425170898438,15.77400016784668,18.95621109008789
2015-05-11,28.23204803466797,2.319999933242798,21.642499923706055,98.23296356201172,9.303888320922852,27.08435821533203,77.4688491821289,40.66579055786133,0.4969148635864258,99.92140197753906,25.211111068725586,28.296539306640625,175.67176818847656,15.965999603271484,18.859298706054688
2015-05-12,28.131479263305664,2.3499999046325684,21.551000595092773,98.24198913574219,9.314497947692871,26.7345027923584,76.92268371582031,40.64861297607422,0.5017321109771729,99.46923065185547,25.0194091796875,28.040491104125977,175.14630126953125,16.31599998474121,18.757976531982422
2015-05-13,28.162769317626953,2.369999885559082,21.3435001373291,98.19678497314453,9.328130722045898,26.772214889526367,77.8958740234375,40.88898468017578,0.504622757434845,99.67224884033203,25.144243240356445,28.21317481994629,175.17965698242188,16.211999893188477,18.837265014648438
2015-05-14,28.819841384887695,2.3299999237060547,21.61400032043457,100.0055160522461,9.61677360534668,27.254074096679688,80.80554962158203,41.82471466064453,0.5128119587898254,101.13043975830078,25.402816772460938,28.54962158203125,177.0063934326172,16.273332595825195,19.14122772216797
2015-05-15,28.779617309570312,2.319999933242798,21.299999237060547,100.43058776855469,9.687226295471191,27.11958885192871,79.86214447021484,41.46415328979492,0.5130529999732971,101.13043975830078,25.4384822845459,28.597251892089844,177.1982421875,16.589332580566406,19.079565048217773
2015-05-18,29.096973419189453,2.3499999046325684,21.261999130249023,100.40342712402344,9.862225532531738,27.128524780273438,80.31895446777344,41.215206146240234,0.5123305320739746,101.57340240478516,25.661392211914062,28.87712287902832,177.74868774414062,16.583332061767578,19.172077178955078
2015-05-19,29.070161819458008,2.2799999713897705,21.085500717163086,100.5843276977539,9.80843734741211,27.258047103881836,80.07069396972656,41.11151885986328,0.5091361999511719,101.46266174316406,25.616811752319336,28.772916793823242,177.6903533935547,16.47599983215332,19.123619079589844
2015-05-20,29.06792640686035,2.319999933242798,21.19300079345703,100.96414947509766,9.781164169311523,27.418331146240234,79.99124908447266,41.11151885986328,0.5091361999511719,101.52729797363281,25.69260025024414,28.835437774658203,177.5652313232422,16.290000915527344,19.136829376220703
2015-05-21,29.365169525146484,2.2799999713897705,21.581499099731445,100.86467742919922,9.817526817321777,27.63172149658203,79.92171478271484,40.9732666015625,0.5055065751075745,102.05331420898438,25.741640090942383,28.9813232421875,178.0823516845703,16.374666213989258,19.22053337097168
2015-05-22,29.62220001220703,2.2799999713897705,21.381500244140625,100.36726379394531,10.048589706420898,27.51807975769043,79.98130798339844,40.523956298828125,0.5047805905342102,101.9518051147461,25.76392936706543,29.04087257385254,177.65695190429688,16.51533317565918,19.207319259643555
2015-05-26,28.969587326049805,2.2200000286102295,21.273500442504883,98.54947662353516,9.947074890136719,27.154329299926758,78.77970123291016,40.25609588623047,0.5016345381736755,100.77970886230469,25.558853149414062,28.81757354736328,175.74688720703125,16.497333526611328,18.929779052734375
2015-05-27,29.51044464111328,2.2799999713897705,21.570999145507812,101.76905822753906,10.719058990478516,27.504682540893555,79.99124908447266,41.13743209838867,0.5284952521324158,102.40398406982422,26.512907028198242,29.948965072631836,177.4150848388672,16.495332717895508,19.28661346435547
2015-05-28,29.452341079711914,2.2699999809265137,21.328500747680664,102.91761779785156,10.786483764648438,27.50120735168457,79.5940170288086,40.999183654785156,0.5357545018196106,102.17327880859375,26.54857063293457,29.978729248046875,177.21485900878906,16.76333236694336,19.246967315673828
2015-05-29,29.117090225219727,2.2799999713897705,21.46150016784668,101.56105041503906,11.217547416687012,27.06153106689453,78.64067077636719,40.48940658569336,0.5355126261711121,101.56419372558594,26.664485931396484,30.09185791015625,176.11386108398438,16.719999313354492,19.105995178222656
2015-06-01,29.175209045410156,2.25,21.54599952697754,100.95511627197266,11.107697486877441,27.25457191467285,79.73304748535156,40.8090934753418,0.5415621995925903,101.90562438964844,26.57086181640625,30.1097354888916,176.4725341796875,16.6299991607666,19.158863067626953
2015-06-02,29.045581817626953,2.299999952316284,21.54949951171875,99.5262222290039,10.921333312988281,27.48979377746582,79.88200378417969,40.54123306274414,0.5309150815010071,101.5826416015625,26.191917419433594,29.773300170898438,176.29737854003906,16.55666732788086,19.11921501159668
2015-06-03,29.081336975097656,2.2799999713897705,21.829500198364258,101.03650665283203,10.837996482849121,27.556291580200195,81.86813354492188,40.48077392578125,0.5251073241233826,101.8871841430664,26.00913429260254,29.570838928222656,176.76443481445312,16.599332809448242,19.158863067626953
2015-06-04,28.91147804260254,2.3299999237060547,21.538999557495117,100.01454162597656,10.6970853805542,27.377643585205078,81.48082733154297,40.057376861572266,0.5345445275306702,101.11196899414062,25.70151710510254,29.30287742614746,175.2714385986328,16.39466667175293,18.982643127441406
2015-06-05,28.752796173095703,2.3299999237060547,21.34749984741211,98.66706085205078,10.894815444946289,27.270450592041016,81.5702133178711,39.867286682128906,0.5386582612991333,100.87200927734375,25.625722885131836,29.30584716796875,174.97116088867188,16.609333038330078,18.920970916748047
2015-06-08,28.562829971313477,2.309999942779541,21.174999237060547,97.49137115478516,10.502385139465332,26.9702205657959,80.11040496826172,39.51301574707031,0.5263169407844543,99.84761810302734,25.166532516479492,28.75505256652832,173.8950958251953,17.086000442504883,18.709510803222656
