Date,crash_prob
2022-01-03,0.9785933380612944
2022-01-04,0.9618809008562808
2022-01-05,0.882844499919805
2022-01-06,0.870937262715407
2022-01-07,0.8157227865829785
2022-01-10,0.8191375646066072
2022-01-11,0.8852990776224346
2022-01-12,0.90231281574961
2022-01-13,0.7424403078628266
2022-01-14,0.7994023650690474
2022-01-18,0.5671172333502463
2022-01-19,0.4064498520968678
2022-01-20,0.28013210133736405
2022-01-21,0.12012809487946521
2022-01-24,0.1345702661799289
2022-01-25,0.05471358982156879
2022-01-26,0.06569399734917815
2022-01-27,0.03245905319980357
2022-01-28,0.08542433319274173
2022-01-31,0.31351478582395714
2022-02-01,0.359615073724626
2022-02-02,0.5026014810035283
2022-02-03,0.1567664422399719
2022-02-04,0.21889816913993415
2022-02-07,0.168475886911748
2022-02-08,0.23069972205734154
2022-02-09,0.45751143280812917
2022-02-10,0.27665910021829254
2022-02-11,0.09097772938685338
2022-02-14,0.09099469732441623
2022-02-15,0.26955922061223636
2022-02-16,0.24234533625337404
2022-02-17,0.09434224724190972
2022-02-18,0.05852196221300179
2022-02-22,0.038438145685797634
2022-02-23,0.017510110485914016
2022-02-24,0.07292330765492767
2022-02-25,0.11931495696998103
2022-02-28,0.16429554383295833
2022-03-01,0.05690311761385816
2022-03-02,0.1375968137125194
2022-03-03,0.0894894356179328
2022-03-04,0.054498449985060614
2022-03-07,0.01865744783708195
2022-03-08,0.018188564923701144
2022-03-09,0.05714857782383238
2022-03-10,0.03628593732476146
2022-03-11,0.02151167600923398
2022-03-14,0.010234089854512062
2022-03-15,0.04703731418938548
2022-03-16,0.19997593451292758
2022-03-17,0.19454670881234112
2022-03-18,0.42200755559139175
2022-03-21,0.4374777024808988
2022-03-22,0.6138158068618836
2022-03-23,0.41517048326566597
2022-03-24,0.6752859736611928
2022-03-25,0.6547025300631913
2022-03-28,0.7268867702635776
2022-03-29,0.8363297147176644
2022-03-30,0.7512067385686808
2022-03-31,0.5900059203156761
2022-04-01,0.597187207525847
2022-04-04,0.7279584731122377
2022-04-05,0.542984153607938
2022-04-06,0.3743681186095226
2022-04-07,0.3840180537954372
2022-04-08,0.2837420228268401
2022-04-11,0.13473409569206807
2022-04-12,0.10578803421833831
2022-04-13,0.18408395137291494
2022-04-14,0.10393529776864979
2022-04-18,0.12227012779512472
2022-04-19,0.2691183287187194
2022-04-20,0.20870901864838615
2022-04-21,0.12429573747612209
