Date,0
2015-01-02,
2015-01-05,0.010794831217786224
2015-01-06,0.01166548816121558
2015-01-07,0.012192248134898557
2015-01-08,0.016169834744754287
2015-01-09,0.00941473584651246
2015-01-12,0.010590943894969666
2015-01-13,0.007452054711142104
2015-01-14,0.017657571259259243
2015-01-15,0.013758452117651277
2015-01-16,0.020812756770372812
2015-01-20,0.022654910936125434
2015-01-21,0.026650554180107058
2015-01-22,0.013213725892937107
2015-01-23,0.009904217115777141
2015-01-26,0.022299688763614486
2015-01-27,0.031243851724606305
2015-01-28,0.025041842086484963
2015-01-29,0.012298735031378035
2015-01-30,0.05157074020581873
2015-02-02,0.018999796369366287
2015-02-03,0.013129428651803884
2015-02-04,0.013637582374494672
2015-02-05,0.04558215901555296
2015-02-06,0.024583040760521067
2015-02-09,0.0099665456628746
2015-02-10,0.016355807931482304
2015-02-11,0.011677217225644645
2015-02-12,0.027164875917905344
2015-02-13,0.0063830294582478825
2015-02-17,0.008883035923797857
2015-02-18,0.008056256898449502
2015-02-19,0.014147280777507557
2015-02-20,0.008384368915457647
2015-02-23,0.01773257973305811
2015-02-24,0.018680946719648373
2015-02-25,0.013417834486858923
2015-02-26,0.04382597366409805
2015-02-27,0.009237600933737175
2015-03-02,0.016915435153181606
2015-03-03,0.010815651172907633
2015-03-04,0.012649411121938653
2015-03-05,0.01266058688900312
2015-03-06,0.008332844072968878
2015-03-09,0.007475110076967626
2015-03-10,0.012817669775422875
2015-03-11,0.01225768220142947
2015-03-12,0.01797505870595953
2015-03-13,0.008680216205599174
2015-03-16,0.012895976114846826
2015-03-17,0.009856812893588657
2015-03-18,0.01313807504131622
2015-03-19,0.012985602552732007
2015-03-20,0.010430048373475085
2015-03-23,0.01317614863002758
2015-03-24,0.011686171966997366
2015-03-25,0.01849377551729927
2015-03-26,0.016918218709544554
2015-03-27,0.01999904387404853
2015-03-30,0.011369595901160599
2015-03-31,0.007302353920934774
2015-04-01,0.0053307691406404125
2015-04-02,0.009014591584233891
2015-04-06,0.01915788555291996
2015-04-07,0.004858130632991996
2015-04-08,0.008249806063048351
2015-04-09,0.006979955631814432
2015-04-10,0.0063367453580672126
2015-04-13,0.006851816607045334
2015-04-14,0.012835937502486655
2015-04-15,0.016145725946544984
2015-04-16,0.02053237523111877
2015-04-17,0.027254351670970844
2015-04-20,0.020950776202221737
2015-04-21,0.020060356594459015
2015-04-22,0.03380748249942198
2015-04-23,0.016174454466739145
2015-04-24,0.05500388973212852
2015-04-27,0.02013974866458517
2015-04-28,0.013407252240453055
2015-04-29,0.007721557148330162
2015-04-30,0.010346187875140916
2015-05-01,0.016374650132516527
2015-05-04,0.008476302855555014
2015-05-05,0.012054567080779417
2015-05-06,0.010274122320781452
2015-05-07,0.013191070900466425
2015-05-08,0.02653432849130256
2015-05-11,0.007386000798375357
2015-05-12,0.010193634536733942
2015-05-13,0.006372119132290993
2015-05-14,0.014367109172961518
2015-05-15,0.009502703258513703
2015-05-18,0.007518766519475772
2015-05-19,0.008985060059110967
2015-05-20,0.007005283329279974
2015-05-21,0.009373898311249391
2015-05-22,0.00970796852290868
2015-05-26,0.007765927711222908
2015-05-27,0.02172886268711041
2015-05-28,0.008714215217278552
2015-05-29,0.01588352129330975
2015-06-01,0.008904392932944653
2015-06-02,0.012335741967661676
2015-06-03,0.011337730571689856
2015-06-04,0.012414002267898792
2015-06-05,0.009543038883939507
2015-06-08,0.015742410970131165
2015-06-09,0.005309010585708767
2015-06-10,0.014554239545801059
2015-06-11,0.005680651330978949
2015-06-12,0.007353067230531488
2015-06-15,0.009229607814476464
2015-06-16,0.005731734075872591
2015-06-17,0.01785614544630946
2015-06-18,0.006371589801792991
2015-06-19,0.009878269154956229
2015-06-22,0.011904762990357615
2015-06-23,0.01925438611620078
2015-06-24,0.008315244617407062
2015-06-25,0.007937472536594433
2015-06-26,0.013350458375063197
2015-06-29,0.010636488565920095
2015-06-30,0.010461904454858548
2015-07-01,0.005051884718504627
2015-07-02,0.017555335086253347
2015-07-06,0.010821389650951169
2015-07-07,0.04564114223842974
2015-07-08,0.013983367381037096
2015-07-09,0.01594665832631988
2015-07-10,0.014372775466587774
2015-07-13,0.011262283549280796
2015-07-14,0.015428752619006515
2015-07-15,0.018552325973473973
2015-07-16,0.030151994626975244
2015-07-17,0.052696691265733876
2015-07-20,0.015218033308202275
2015-07-21,0.017406768452621266
2015-07-22,0.01703661925782919
2015-07-23,0.0158811199473256
2015-07-24,0.03919884173512915
2015-07-27,0.016949642302951477
2015-07-28,0.028729452929127684
2015-07-29,0.031707435548749795
2015-07-30,0.01121516581439517
2015-07-31,0.006443902899527954
2015-08-03,0.04481580183445933
2015-08-04,0.01755514801535835
2015-08-05,0.006572447375430708
2015-08-06,0.024256409462327343
2015-08-07,0.039328570242387416
2015-08-10,0.03260344875658287
2015-08-11,0.022919100239190547
2015-08-12,0.009477251579352143
2015-08-13,0.01949853183488331
2015-08-14,0.013506336282710037
2015-08-17,0.01840457376145802
2015-08-18,0.013470432360143945
2015-08-19,0.009109741719888991
2015-08-20,0.013455878286444898
2015-08-21,0.029973012481013275
2015-08-24,0.01765081216651808
2015-08-25,0.020613252804266232
2015-08-26,0.021320466822954746
2015-08-27,0.022492800490548887
2015-08-28,0.013683490655155332
2015-08-31,0.006874676236561023
2015-09-01,0.011129784320037934
2015-09-02,0.00778197150734358
2015-09-03,0.013242416854178705
2015-09-04,0.011465809013376274
2015-09-08,0.013356947979429597
2015-09-09,0.01211690200815582
2015-09-10,0.008252566972655253
2015-09-11,0.026820404107372853
